ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
56762,Akakios Kakiasvili,M,23.0,176.0,93.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
56762,Akakios Kakiasvili,M,27.0,176.0,93.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,Gold
56762,Akakios Kakiasvili,M,31.0,176.0,93.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
56860,Yuliya Anatolivna Kalina,F,23.0,160.0,58.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,Bronze
57039,Wandee Kameaim,F,26.0,150.0,58.0,Thailand,THA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Bronze
57234,Kaarlo Olavi Kangasniemi,M,27.0,174.0,83.5,Finland,FIN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
57340,Vladimir Iosifovich Kaplunov,M,31.0,160.0,69.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Lightweight,Silver
57819,Zarema Abukarovna Kasayeva,F,17.0,160.0,69.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
57850,Tatyana Yuryevna Kashirina,F,21.0,177.0,75.0,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver
59204,Farkhad Ibragimovich Kharki,M,25.0,160.0,62.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,Bronze
59247,Ioanna Khatziioannou,F,26.0,163.0,63.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Bronze
59405,Anatoly Mikhaylovich Khrapaty,M,24.0,171.0,96.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
59405,Anatoly Mikhaylovich Khrapaty,M,32.0,171.0,96.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,Silver
59455,Stefan Botev Khristov,M,24.0,180.0,120.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
59455,Stefan Botev Khristov,M,28.0,180.0,120.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
59456,Valentin Khristov,M,24.0,179.0,107.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight II,Silver
59501,Hripsime Khurshudyan,F,24.0,170.0,76.0,Armenia,ARM,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze
60110,Kim Kuk-Hyang,F,23.0,170.0,100.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver
60297,Kim Un-Guk,M,23.0,158.0,62.0,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Featherweight,Gold
60791,Mukharby Nurbiyevich Kirzhinov,M,23.0,160.0,67.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Lightweight,Gold
61340,Dmitry Vyacheslavovich Klokov,M,25.0,182.0,105.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Heavyweight,Silver
62070,Leonidas Kokas,M,23.0,176.0,93.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
62174,Nikolay Alekseyevich Kolesnikov,M,24.0,157.0,62.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Featherweight,Gold
62191,Nedelcho Lazarov Kolev,M,27.0,169.0,74.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middleweight,Bronze
62503,"Tamio ""Tommy"" Kono",M,22.0,167.0,74.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Lightweight,Gold
62503,"Tamio ""Tommy"" Kono",M,26.0,167.0,74.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
62503,"Tamio ""Tommy"" Kono",M,30.0,167.0,74.0,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,Silver
62843,Olha Vasylivna Korobka,F,22.0,181.0,167.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver
62851,Petro Kindratovych Korol,M,35.0,160.0,70.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Lightweight,Gold
63167,Gyrgy Kszegi,M,25.0,158.0,55.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,Silver
63180,Masahiro Kotaka,M,24.0,156.0,56.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,Bronze
63634,Szymon Piotr Koecki,M,18.0,181.0,94.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
63634,Szymon Piotr Koecki,M,26.0,181.0,94.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
63909,Aleksandar Kraychev,M,20.0,181.0,105.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Heavyweight,Silver
64302,Sinphet Kruaithong,M,20.0,159.0,56.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,Bronze
64410,Eszter Krutzler,F,23.0,160.0,69.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
64589,Mladen Kuchev,M,25.0,156.0,67.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Lightweight,Silver
64683,Frank X. Kugler,M,25.0,170.0,75.0,Germany,GER,1904 Summer,1904,Summer,St. Louis,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
64683,Frank X. Kugler,M,25.0,170.0,75.0,Germany,GER,1904 Summer,1904,Summer,St. Louis,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,Bronze
64817,Irina Mikhaylovna Kulesha,F,26.0,163.0,75.0,Belarus,BLR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Heavyweight,Bronze
65015,Joachim Kunz,M,21.0,166.0,69.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Lightweight,Silver
65015,Joachim Kunz,M,29.0,166.0,69.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,Gold
65044,Kuo Hsing-Chun,F,22.0,157.0,58.0,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Bronze
65048,Kuo Yi-Hang,F,25.0,166.0,75.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Bronze
65117,Viktor Grigoryevich Kurentsov,M,23.0,164.0,76.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middleweight,Silver
65117,Viktor Grigoryevich Kurentsov,M,27.0,164.0,76.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Gold
65148,Aleksandr Nikolayevich Kurlovich,M,27.0,185.0,125.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
65148,Aleksandr Nikolayevich Kurlovich,M,30.0,185.0,125.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
65210,Aleksandr Pavlovich Kurynov,M,26.0,165.0,75.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,Gold
65400,Pavel Viktorovich Kuznetsov,M,27.0,178.0,100.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Heavyweight I,Gold
65972,Lai Runming,M,21.0,161.0,56.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,Silver
66614,Dmitry Valentinovich Lapikov,M,26.0,183.0,105.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Heavyweight,Bronze
66670,Pablo Lara Rodrguez,M,24.0,168.0,76.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middleweight,Silver
66670,Pablo Lara Rodrguez,M,28.0,168.0,76.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,Gold
67255,Sergey Petrovich Lavrenov,M,28.0,164.0,68.5,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Lightweight,Bronze
67476,Le Maosheng,M,26.0,163.0,63.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,Silver
67778,Lee Bae-Yeong,M,24.0,162.0,69.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Lightweight,Silver
67950,Lee Hyeong-Geun,M,23.0,170.0,85.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
68810,Valerios Leonidis,M,30.0,164.0,64.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,Silver
69345,Li Feng-Ying,F,25.0,153.0,53.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Featherweight,Silver
69376,Li Hongli,M,27.0,168.0,77.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middleweight,Silver
69413,Li Jinhe,M,24.0,164.0,70.0,China,CHN,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,Bronze
69542,Li Xueying,F,22.0,161.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,Gold
69596,Li Zhuo,F,22.0,156.0,49.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Flyweight,Silver
69636,Liao Hui,M,20.0,168.0,69.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Lightweight,Gold
69989,Lin Qingfeng,M,23.0,167.0,63.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Gold
69999,Lin Weining,F,21.0,163.0,68.0,China,CHN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
70556,Liu Chunhong,F,21.0,160.0,69.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
70556,Liu Chunhong,F,25.0,160.0,69.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
70638,Liu Shoubin,M,20.0,162.0,58.0,China,CHN,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Bantamweight,Bronze
70638,Liu Shoubin,M,24.0,162.0,58.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Bantamweight,Silver
71130,Trofim Fyodorovich Lomakin,M,27.0,167.0,85.5,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
71130,Trofim Fyodorovich Lomakin,M,36.0,167.0,85.5,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
71207,Long Qingquan,M,17.0,150.0,56.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Bantamweight,Gold
71207,Long Qingquan,M,25.0,150.0,56.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,Gold
71589,Helmut Losch,M,28.0,179.0,108.5,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
71906,Lu Haojie,M,,175.0,,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Silver
71921,Lu Xiaojun,M,27.0,172.0,77.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Gold
71921,Lu Xiaojun,M,32.0,172.0,77.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,Silver
71927,Lu Ying-Chi,F,23.0,157.0,63.0,Chinese Taipei,TPE,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Middleweight,Bronze
71929,Lu Yong,M,22.0,175.0,85.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
72131,Arnold Luhar,M,22.0,180.0,120.0,Estonia,EST,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,Silver
72131,Arnold Luhar,M,30.0,180.0,120.0,Estonia,EST,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Heavyweight,Bronze
72197,"Dinko ""Dean"" Lukin",M,24.0,180.0,138.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
73954,Waldemar Malak,M,22.0,177.0,100.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight I,Bronze
74119,Karnam Malleswari,F,25.0,163.0,60.0,India,IND,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
74277,Kazushito Manabe,M,25.0,153.0,56.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Flyweight,Bronze
74393,Maiya Salakharovna Maneza,F,26.0,161.0,63.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Middleweight,Gold
74400,Rudolf Mang,M,22.0,180.0,123.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
74528,Sebastiano Mannironi,M,30.0,162.0,59.5,Italy,ITA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Featherweight,Bronze
74606,Frank Mantek,M,21.0,174.0,89.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
75103,Sevdalin Iliyanov Marinov,M,20.0,152.0,59.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Flyweight,Gold
75185,Georgi Markov,M,22.0,169.0,69.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Lightweight,Silver
75226,Erzsbet Mrkus-Peresztegi,F,31.0,167.0,69.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
75596,Louis George Martin,M,23.0,175.0,90.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
75596,Louis George Martin,M,27.0,175.0,90.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
75624,Rzvan Constantin Martin,M,20.0,158.0,69.0,Romania,ROU,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Bronze
75807,Mario Alvarez Martinez,M,27.0,188.0,135.5,United States,USA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
75926,Simon Martirosyan,M,19.0,181.0,105.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,Silver
75928,Tigran Varban Martirosyan,M,25.0,175.0,85.0,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
76185,Alexandre Maspoli,M,30.0,170.0,,France,FRA,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
77090,Viktor Ivanovich Mazin,M,26.0,156.0,60.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Featherweight,Gold
78442,Arsen Melikyan,M,24.0,170.0,77.0,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middleweight,Bronze
78716,Meng Suping,F,27.0,173.0,123.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,Gold
78836,David Mercer,M,23.0,170.0,89.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
79067,Istvn Messzi,M,27.0,175.0,82.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
79836,Israel Militosyan,M,20.0,165.0,70.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,Silver
79836,Israel Militosyan,M,23.0,165.0,70.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Lightweight,Gold
79837,Vardan Militosyan,M,26.0,170.0,76.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middleweight,Silver
80040,Rolf Milser,M,33.0,170.0,90.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight I,Gold
80107,Gor Minasyan,M,21.0,180.0,140.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
80114,Yevgeny Gavrilovich Minayev,M,23.0,156.0,60.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Featherweight,Silver
80114,Yevgeny Gavrilovich Minayev,M,27.0,156.0,60.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Featherweight,Gold
80118,Sevdalin Minchev Angelov,M,21.0,148.0,57.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Flyweight,Bronze
80306,Oksen Mirzoyan,M,27.0,155.0,56.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Bantamweight,Gold
80460,Yordan Mitkov,M,20.0,170.0,75.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middleweight,Gold
80478,Viktor Mitrou,M,27.0,168.0,77.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middleweight,Silver
80571,Hiromi Miyake,F,26.0,145.0,48.0,Japan,JPN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Silver
80571,Hiromi Miyake,F,30.0,145.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Bronze
80575,Yoshinobu Miyake,M,20.0,154.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Bantamweight,Silver
80575,Yoshinobu Miyake,M,24.0,154.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Featherweight,Gold
80575,Yoshinobu Miyake,M,28.0,154.0,58.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Featherweight,Gold
80577,Yoshiyuki Miyake,M,23.0,156.0,60.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Featherweight,Bronze
81739,Sohrab Moradi,M,27.0,170.0,97.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
82465,Lus Javier Mosquera Lozano,M,21.0,165.0,64.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Bronze
82466,Mabel Mosquera Mena,F,35.0,164.0,53.0,Colombia,COL,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Featherweight,Bronze
82956,Nail Narimanovich Mukhamedyarov,M,25.0,,,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
83764,Halil Mutlu,M,23.0,150.0,54.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Flyweight,Gold
83764,Halil Mutlu,M,27.0,150.0,54.0,Turkey,TUR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Bantamweight,Gold
83764,Halil Mutlu,M,31.0,150.0,54.0,Turkey,TUR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Bantamweight,Gold
84650,Mohammad Nassiri Seresht,M,23.0,150.0,52.0,Iran,IRI,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Bantamweight,Gold
84650,Mohammad Nassiri Seresht,M,26.0,150.0,52.0,Iran,IRI,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Bantamweight,Silver
84650,Mohammad Nassiri Seresht,M,30.0,150.0,52.0,Iran,IRI,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,Bronze
84652,Navab Nassirshalal,M,23.0,175.0,105.0,Iran,IRI,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,Silver
84737,Darya Sergeyevna Naumova,F,20.0,165.0,76.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Silver
85159,Irina Sergeyevna Nekrasova,F,20.0,168.0,63.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Middleweight,Silver
85339,Manfred Nerlinger,M,23.0,182.0,148.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
85339,Manfred Nerlinger,M,27.0,182.0,148.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
85339,Manfred Nerlinger,M,31.0,182.0,148.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
85457,Alfred Karl Neuland (Neiland-),M,24.0,166.0,74.0,Estonia,EST,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Gold
85457,Alfred Karl Neuland (Neiland-),M,28.0,166.0,74.0,Estonia,EST,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Middleweight,Silver
86078,Pekka Kalevi Niemi,M,31.0,174.0,93.5,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight I,Bronze
86211,Igor Ivanovich Nikitin,M,28.0,175.0,99.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight I,Silver
86286,Andon Nikolov,M,21.0,182.0,89.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
87072,Tara Lee Nott-Cunningham,F,28.0,154.0,48.0,United States,USA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Flyweight,Gold
87157,Anastasiya Aleksandrovna Novikova,F,26.0,150.0,53.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Featherweight,Bronze
87209,Mieczysaw Nowak,M,27.0,160.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Featherweight,Bronze
87332,Daniel Nez Aguiar,M,21.0,155.0,52.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Bantamweight,Gold
87369,Norayr Aram Nurikyan,M,24.0,155.0,58.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,Gold
87369,Norayr Aram Nurikyan,M,27.0,155.0,58.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Bantamweight,Gold
87401,Ruslan Nurudinov,M,24.0,183.0,109.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,Gold
87607,O Jong-Ae,F,24.0,153.0,60.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Bronze
87717,Norberto Oberburger,M,23.0,182.0,112.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight II,Gold
88155,Ruth Ogbeifo,F,28.0,161.0,75.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Silver
88313,Masashi Ohuchi,M,21.0,165.0,80.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middleweight,Bronze
88313,Masashi Ohuchi,M,25.0,165.0,80.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Silver
88666,Gennady Yuryevich Oleshchuk,M,25.0,160.0,62.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,Bronze
89040,Om Yun-Chol,M,20.0,151.0,56.0,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
89040,Om Yun-Chol,M,24.0,151.0,56.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,Silver
89786,Kanybek Osmonaliyevich Osmonaliyev,M,26.0,158.0,52.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Flyweight,Gold
90317,Norbert Wojciech Ozimek,M,23.0,180.0,81.5,Poland,POL,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
90317,Norbert Wojciech Ozimek,M,27.0,180.0,81.5,Poland,POL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
90324,Sibel zkan,F,20.0,155.0,48.0,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Silver
